id,name,bedroom,bathroom,carpark,monthly_price,yearly_price,sqft,furnish_type,property_type,city,state,pet_friendly,latitude,longitude,listing_url
296934,"M Arisa Sentul, Kuala Lumpur",2,2,1,2400,28800,708.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2033102,101.690313,https://speedhome.com/reels/m-arisa-sentul-kuala-lumpur-inklgkgb
296751,"Bayu Parkville, Balakong",3,2,1,1800,21600,1000.0,PARTIAL,LANDED,Seri Kembangan,Selangor,False,3.0079485705,101.7363649607,https://speedhome.com/reels/bayu-parkville-balakong-lavmsbqn
296666,Sofea Homes,4,3,1,2599,31188,1800.0,NONE,LANDED,Kuala Lumpur,Wilayah Persekutuan,False,3.1572869968569424,101.71167450894322,https://speedhome.com/reels/sofea-homes-qlaogobx
296643,"M Arisa Sentul, Kuala Lumpur",2,2,1,2400,28800,708.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2033102,101.690313,https://speedhome.com/reels/m-arisa-fpqlklfp
296617,"3rdNvenue, Kuala Lumpur",1,1,0,950,11400,350.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.16321545283493,101.73697385138297,https://speedhome.com/reels/3rdnvenue-kuala-lumpur-sdvwzxos
296607,The Ridge KL East,0,1,1,2100,25200,651.0,FULL,HIGHRISE,Hulu Langat,Wilayah Persekutuan,False,3.225458,101.730612,https://speedhome.com/reels/the-ridge-kl-east-udaahhco
296530,"Liberty Arc, Ampang Ukay",1,1,1,1650,19800,450.0,FULL,HIGHRISE,Ampang,Selangor,False,3.1727609015,101.7565083504,https://speedhome.com/reels/liberty-arc-ampang-ukay-dwtlcqnc
296509,"Dahlia Apartment, Setapak",3,2,1,1300,15600,900.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1979240003,101.7298042774,https://speedhome.com/reels/dahlia-apartment-setapak-qzexxdkm
296507,"Pesona Villa, Kuala Lumpur",3,2,1,1300,15600,808.0,PARTIAL,HIGHRISE,Hulu Langat,Wilayah Persekutuan,False,3.2157242,101.764947,https://speedhome.com/reels/pesona-villa-kuala-lumpur-sksvlgsx
296431,"Nue Suites, Kuala Lumpur",1,1,0,1000,12000,500.0,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.139003,101.686855,https://speedhome.com/reels/nue-suites-kuala-lumpur-iwkqbgon
296255,"Seri Riana Residence, Wangsa Maju",3,2,2,3000,36000,1000.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1957922845,101.7395675182,https://speedhome.com/reels/seri-riana-residence-wangsa-maju-witmsesf
296116,"Residence Sunway Belfield, Kuala Lumpur",3,2,2,3800,45600,1055.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.135916959742901,101.69773842433254,https://speedhome.com/reels/residence-sunway-belfield-kuala-lumpur-svlhxtqt
295834,Pandan Perdana Apartment,3,1,0,750,9000,805.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.116209,101.739053,https://speedhome.com/reels/pandan-perdana-shop-apartment-wuygynie
295000,"Andalucia, Pantai",1,1,1,1100,13200,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,True,3.1065026557,101.6620141268,https://speedhome.com/reels/andalucia-pantai-nrgvbjxr
294722,"Dorsett Hartamas, Kuala Lumpur",0,1,2,3000,36000,721.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1627638811305037,101.65577358650695,https://speedhome.com/reels/dorsett-hartamas-kuala-lumpur-bqqtivkv
294549,"Residensi Brickfields, Kuala Lumpur",3,2,2,2900,34800,923.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1251074646488237,101.68098624337196,https://speedhome.com/reels/residensi-brickfields-kuala-lumpur-ttvsiibb
294338,"Villa Crystal, Segambut",1,2,2,2000,24000,1050.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1839445769,101.6508507729,https://speedhome.com/reels/villa-crystal-segambut-lyfindli
294009,"Nidoz Residences, Desa Petaling",4,2,2,4000,48000,1289.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.0858155146,101.6997313499,https://speedhome.com/reels/nidoz-residences-desa-petaling-tiylqejw
293946,"Citizen, Kuala Lumpur",4,2,2,2800,33600,1094.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.0833728841,101.6617083549,https://speedhome.com/reels/citizen-kuala-lumpur-innsplrh
293863,"Elmina East, Shah Alam",5,5,3,3600,43200,3300.0,FULL,LANDED,Shah Alam,Selangor,False,3.1924599138063696,101.51625126666175,https://speedhome.com/reels/elmina-east-shah-alam-ntjirpwm
293592,"Regalia Residence, Kuala Lumpur",0,1,0,2400,28800,660.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.164429,101.692577,https://speedhome.com/reels/regalia-residence-kuala-lumpur-sotyxzph
293259,"Arena Green, Bukit Jalil",3,2,1,1700,20400,820.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0545603953987506,101.68785271098484,https://speedhome.com/reels/arena-green-bukit-jalil-kdmuuilt
293110,"The Rainz, Bukit Jalil",1,1,1,750,9000,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.0640459082,101.6674643755,https://speedhome.com/reels/the-rainz-bukit-jalil-enczzbhm
293029,"Trinity Aquata, Sungai Besi",1,1,0,980,11760,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.0792375407,101.7040336132,https://speedhome.com/reels/trinity-aquata-sungai-besi-ldherjtx
292697,"Bayu Residensi, Sri Gombak",1,1,2,1400,16800,550.0,NONE,HIGHRISE,Batu Caves,Selangor,False,3.230281488782345,101.66662624656281,https://speedhome.com/reels/bayu-residensi-seri-temenggung-batu-caves-yoaxnquu
292656,Duta Ria Condominium,3,2,1,2000,24000,1326.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.17858,101.655,https://speedhome.com/reels/duta-ria-condominium-wzskavnt
292652,M Vertica,3,2,2,2100,25200,850.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1186155789280656,101.72651394129184,https://speedhome.com/reels/m-vertica-vbxqpscq
292599,Old Klang Road,1,1,1,750,9000,,PARTIAL,ROOM,Kuala Lumpur,Wilayah Persekutuan,True,3.0983499777,101.6741752625,https://speedhome.com/reels/old-klang-road-xfhlhuea
292578,M Arisa Pelangi,3,2,1,2875,34500,878.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2033102,101.690313,https://speedhome.com/reels/m-arisa-pelangi-oggtkiku
291822,"Residensi M Luna, Kuala Lumpur",2,2,2,2300,27600,700.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.228896597432873,101.65185288274867,https://speedhome.com/reels/residensi-m-luna-kuala-lumpur-jftfqrci
291795,"Endah Ria Condominium, Kuala Lumpur",3,2,1,2000,24000,950.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.0640031399091168,101.69929487904118,https://speedhome.com/reels/endah-ria-fully-furnish-kyzdhcoh
291725,"Taman Bukit Anggerik, Cheras",3,1,2,1300,15600,900.0,NONE,LANDED,Kuala Lumpur,Wilayah Persekutuan,False,3.0642923,101.7465627,https://speedhome.com/reels/taman-bukit-anggerik-cheras-aplbluaf
291688,"Prisma Cheras, Kuala Lumpur",1,1,0,700,8400,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.0990784718,101.7287367582,https://speedhome.com/reels/prisma-cheras-kuala-lumpur-havdcfbn
291680,"MH Platinum 2 Residences, Setapak",3,2,1,1500,18000,692.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.195689818314526,101.72293920927615,https://speedhome.com/reels/mh-platinum-2-residences-setapak-acgkknoh
291670,Female Deluxe Studio Room,1,1,1,950,11400,,FULL,ROOM,Kuala Lumpur,Wilayah Persekutuan,False,3.2308639526357106,101.6434620378264,https://speedhome.com/reels/female-deluxe-room-kefjpqfe
291635,"OUG Parklane, Old Klang Road",3,2,1,1900,22800,950.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0669385488,101.6592890024,https://speedhome.com/reels/oug-parklane-old-klang-road-kkkbydjs
291618,Sunway Belfield Residence,2,2,0,3000,36000,797.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.135916959742901,101.69773842433254,https://speedhome.com/reels/sunway-belfield-residence-pycizxrt
291560,"Taman Desa Cheras, Kuala Lumpur",2,1,0,700,8400,665.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.056824986,101.7393422127,https://speedhome.com/reels/taman-desa-cheras-kuala-lumpur-yyzsghof
291469,"You City 3, Cheras",1,1,1,780,9360,115.0,FULL,ROOM,Cheras,Selangor,False,3.0739762990345265,101.76273048465791,https://speedhome.com/reels/you-city-3-cheras-dtcdqpjq
291450,"OUG Parklane, Old Klang Road",3,2,1,1500,18000,950.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0669385488,101.6592890024,https://speedhome.com/reels/oug-parklane-old-klang-road-tfdwvtah
291357,"Trinity Aquata, Sungai Besi",3,2,1,2300,27600,839.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.0792375407,101.7040336132,https://speedhome.com/reels/trinity-aquata-sungai-besi-benkmhhe
291297,"Bennington Residences, Setapak",3,2,2,2000,24000,1332.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1943769522953405,101.71467926740367,https://speedhome.com/reels/bennington-residences-setapak-ttchdbmn
291288,"The Valley Residencey Skysierra, Setiawangsa",0,1,1,1300,15600,380.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1771300022077056,101.7484491676035,https://speedhome.com/reels/the-valley-residences-skysierra-setiawangsa-sqjvvpfm
291024,"Casa Magna, Kepong",3,2,1,1250,15000,997.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2113783459,101.6429919004,https://speedhome.com/reels/casa-magna-kepong-akjhqske
290401,Windows on the Park Malaysia,3,4,2,3400,40800,2046.0,PARTIAL,HIGHRISE,Cheras,Selangor,True,3.0398545566,101.7527318001,https://speedhome.com/reels/windows-on-the-park-malaysia-kzbkrqwj
290343,Taman Setapak House,2,3,2,2200,26400,1205.0,PARTIAL,LANDED,Kuala Lumpur,Wilayah Persekutuan,False,3.1572869968569424,101.71167450894322,https://speedhome.com/reels/taman-setapak-house-hdnesywm
290336,"De Tropicana, Kuchai Lama",3,2,1,1500,18000,1130.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.086576,101.693466,https://speedhome.com/reels/de-tropicana-kuchai-lama-unfgvyoe
290315,residensi riamas,3,2,1,2880,34560,800.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.080882493547077,101.66718199549679,https://speedhome.com/reels/residensi-riamas-kxqvgoyh
290227,"Cubic Botanical, Bangsar South",0,1,0,1550,18600,300.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.093992114012384,101.6668631092706,https://speedhome.com/reels/cubic-botanical-bangsar-south-njoqssqb
290146,"Opal Apartment, Kuala Lumpur",4,2,1,950,11400,828.0,NONE,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.2171267282557277,101.63372142035914,https://speedhome.com/reels/opal-apartment-rknyecmg
290103,Sentul Point Suite Apartment,2,1,1,1800,21600,721.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.2027769364945065,101.68874782130715,https://speedhome.com/reels/sentul-point-suite-apartment-vdghugze
289974,"Vista Amani, Cheras",4,2,1,1600,19200,1101.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0956906683180128,101.71534561324522,https://speedhome.com/reels/vista-amani-cheras-ormsvbkl
289907,"The Netizen, Cheras",3,2,2,2800,33600,969.0,FULL,HIGHRISE,Cheras,Selangor,False,3.049755572835467,101.77147695378993,https://speedhome.com/reels/the-netizen-cheras-zagbqqxo
289861,Puchong South Reflextion,6,4,4,4200,50400,3471.0,FULL,LANDED,Puchong,Selangor,True,3.1572869968569424,101.71167450894322,https://speedhome.com/reels/puchong-south-reflextion-xxrprgjr
289812,"The Valley Residences Skysierra, Setiawangsa",2,1,1,2000,24000,800.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1771300022077056,101.7484491676035,https://speedhome.com/reels/the-valley-residences-skysierra-setiawangsa-mcdfdaab
289676,"Sky Awani 3, Kuala Lumpur",3,2,1,2100,25200,800.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.1920063,101.7227192,https://speedhome.com/reels/sky-awani-3-kuala-lumpur-lqdumugt
289618,"Sri Putramas, Kuala Lumpur",3,2,1,1800,21600,1050.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.180892,101.672501,https://speedhome.com/reels/sri-putramas-kuala-lumpur-gawudekw
289600,"Room 1 - PV Casa Danau, Setapak",1,1,1,1000,12000,,FULL,ROOM,Hulu Langat,Wilayah Persekutuan,False,3.207644969105891,101.72196214297077,https://speedhome.com/reels/room-1-pv-casa-danau-setapak-cpkrsycx
289224,Setapak PV21,1,1,0,700,8400,150.0,PARTIAL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.204314,101.722125,https://speedhome.com/reels/setapak-pv21-ykyuzigj
288740,3 Towers,1,1,0,1600,19200,398.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.160772322979278,101.74187548169296,https://speedhome.com/reels/3-towers-ampang-kuala-lumpur-fqudxmgr
288733,"Cubic Botanical, Bangsar South",0,1,1,1800,21600,450.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.093992114012384,101.6668631092706,https://speedhome.com/reels/cubic-botanical-bangsar-south-qfpufnat
288603,"Citizen 2, Old Klang Road",3,2,1,2700,32400,883.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,True,3.082827146073317,101.66235395700211,https://speedhome.com/reels/citizen-2-old-klang-road-egdyjeed
288576,"Tiara Mutiara 2, Kuala Lumpur",1,1,1,1400,16800,280.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.0750298441818695,101.65937213831042,https://speedhome.com/reels/tiara-mutiara-2-kuala-lumpur-ryjlckxa
288486,"Astaria Apartment, Ampang",3,2,1,1300,15600,940.0,PARTIAL,HIGHRISE,Ampang,Selangor,False,3.146029068156341,101.77266177066507,https://speedhome.com/reels/astaria-apartment-ampang-wdksnwhs
288471,"United Point Residence, Segambut",1,1,1,600,7200,958.0,FULL,HIGHRISE,Kuala Lumpur,Wilayah Persekutuan,False,3.1918287809,101.6535115242,https://speedhome.com/reels/united-point-residence-segambut-qpkcxymy
288419,"OUG Parklane, Old Klang Road",1,1,0,700,8400,,PARTIAL,ROOM,Kuala Lumpur,Wilayah Persekutuan,True,3.0669385488,101.6592890024,https://speedhome.com/reels/oug-parklane-old-klang-road-yrwhezjc
